account_id,device
4-1331620,"iPhone2,1"
4-1332176,"iPhone4,1"
4-1332732,"iPhone3,1"
4-1333288,"iPhone3,1"
4-1333844,"iPad2,1"
4-1334400,"iPhone5,2"
4-1334956,"iPod4,1"
4-1335686,"iPod4,1"
4-1336243,"iPad2,1"
4-1336800,"iPhone4,1"
4-1337357,"iPod4,1"
4-1337914,"iPhone2,1"
4-1338471,"iPhone3,1"
4-1339028,"iPad2,2"
4-1339585,"iPhone5,2"
4-1340142,"iPhone3,1"
4-1340699,"iPhone3,1"
4-1341256,"iPod4,1"
4-1341813,"iPad2,4"
4-1342370,"iPad2,4"
4-1342927,"iPod4,1"
4-1343484,"iPod4,1"
4-1344041,"iPhone5,2"
4-1344598,"iPod4,1"
4-1345155,"iPad2,1"
4-1345712,"iPhone3,1"
4-1346269,"iPhone4,1"
4-1346826,"iPhone4,1"
4-1347383,"iPad3,6"
4-1347940,"iPhone4,1"
4-1348497,"iPad3,1"
4-1349054,"iPhone4,1"
4-1349611,"iPhone3,3"
4-1350168,"iPhone3,3"
4-1350725,"iPhone4,1"
4-1351282,"iPad2,5"
4-1351839,"iPhone5,2"
4-1352396,"iPod4,1"
4-1352953,"iPhone3,1"
4-1353510,"iPod4,1"
4-1354067,"iPhone5,2"
4-1354624,"iPhone5,2"
4-1355181,"iPhone5,1"
4-1355738,"iPhone5,1"
4-1356295,"iPhone4,1"
4-1356852,"iPhone4,1"
4-1357409,"iPad2,4"
4-1357966,"iPad2,1"
4-1358523,"iPad3,1"
4-1359080,"iPhone4,1"
4-1359637,"iPhone4,1"
4-1360194,"iPad2,1"
4-1360751,"iPad3,4"
4-1361308,"iPad2,4"
4-1361865,"iPad2,2"
4-1362422,"iPhone5,1"
4-1362979,"iPad2,4"
4-1363536,"iPhone3,3"
4-1364093,"iPad3,1"
4-1364650,"iPhone5,1"
4-1365207,"iPhone3,1"
4-1365764,"iPhone4,1"
4-1366321,"iPad2,5"
4-1366878,"iPod4,1"
4-1367435,"iPhone3,1"
4-1367992,"iPod4,1"
4-1368549,"iPhone4,1"
4-1369106,"iPad3,3"
4-1369663,"iPhone4,1"
4-1370220,"iPod4,1"
4-1370777,"iPad2,2"
4-1371334,"iPhone4,1"
4-1371891,"iPod4,1"
4-1372448,"iPhone2,1"
4-1373005,"iPhone3,3"
4-1373562,"iPhone2,1"
4-1374119,"iPhone3,1"
4-1374676,"iPad3,4"
4-1375233,"iPad3,6"
4-1375790,"iPad2,2"
4-1376347,"iPhone2,1"
4-1376904,"iPad2,2"
4-1377461,"iPod4,1"
4-1378018,"iPad2,5"
4-1378575,"iPhone2,1"
4-1379132,"iPhone4,1"
4-1379689,"iPhone4,1"
4-1380246,"iPod4,1"
4-1380803,"iPod4,1"
4-1381360,"iPod4,1"
4-1381917,"iPod4,1"
4-1382474,"iPad3,1"
4-1383031,"iPod4,1"
4-1383588,"iPhone3,1"
4-1384145,"iPhone2,1"
4-1384702,"iPod4,1"
4-1385259,"iPad2,5"
4-1385816,"iPod4,1"
4-1386373,"iPhone5,2"
4-1386930,"iPhone5,2"
4-1387487,"iPhone3,1"
4-1388044,"iPhone3,1"
4-1388601,"iPad3,3"
4-1389158,"iPhone5,2"
4-1389978,"iPod4,1"
4-1390536,"iPad2,3"
4-1391094,"iPod4,1"
4-1391652,"iPhone4,1"
4-1392210,"iPod4,1"
4-1392768,"iPad3,4"
4-1393326,"iPad2,4"
4-1393884,"iPhone3,3"
4-1394442,"iPhone4,1"
4-1395000,"iPhone3,1"
4-1395558,"iPod4,1"
4-1396116,"iPhone3,1"
4-1396674,"iPod4,1"
4-1397232,"iPhone5,2"
4-1397790,"iPad2,2"
4-1398348,"iPod4,1"
4-1398906,"iPad2,1"
4-1399464,"iPhone4,1"
4-1400022,"iPhone4,1"
4-1400580,"iPhone5,2"
4-1401138,"iPhone5,2"
4-1401696,"iPhone5,2"
4-1402254,"iPod5,1"
4-1402812,"iPhone4,1"
4-1403370,"iPhone3,1"
4-1403928,"iPad3,3"
4-1404486,"iPhone4,1"
4-1405044,"iPhone4,1"
4-1405602,"iPad3,1"
4-1406160,"iPad2,7"
4-1406718,"iPhone3,1"
4-1407276,"iPod4,1"
4-1407834,"iPhone3,1"
4-1408392,"iPhone3,1"
4-1408950,"iPhone4,1"
4-1409508,"iPad2,1"
4-1410066,"iPad2,1"
4-1410624,"iPhone3,1"
4-1411182,"iPhone3,1"
4-1411740,"iPhone3,1"
4-1412298,"iPad3,3"
4-1412856,"iPhone3,1"
4-1413414,"iPhone5,1"
4-1413972,"iPad2,1"
4-1414530,"iPhone5,1"
4-1415088,"iPhone5,1"
4-1415646,"iPad3,3"
4-1416204,"iPhone4,1"
4-1416762,"iPhone3,1"
4-1417320,"iPod4,1"
4-1417878,"iPad3,4"
4-1418436,"iPad3,1"
4-1418994,"iPhone3,1"
4-1419552,"iPad2,4"
4-1420110,"iPhone2,1"
4-1420668,"iPad2,2"
4-1421226,"iPhone5,2"
4-1421784,"iPad2,2"
4-1422342,"iPad2,1"
4-1422900,"iPad1,1"
4-1423458,"iPad2,1"
4-1424016,"iPhone3,1"
4-1424574,"iPod4,1"
4-1425132,"iPhone3,3"
4-1425690,"iPhone4,1"
4-1426248,"iPad3,1"
4-1426806,"iPod4,1"
4-1427364,"iPad2,1"
4-1427922,"iPhone4,1"
4-1428480,"iPhone3,1"
4-1429038,"iPad2,5"
4-1429596,"iPhone4,1"
4-1430154,"iPhone3,1"
4-1430712,"iPhone4,1"
4-1431270,"iPod4,1"
4-1431828,"iPod4,1"
4-1432386,"iPod5,1"
4-1432944,"iPhone4,1"
4-1433502,"iPod4,1"
4-1434060,"iPad2,5"
4-1434618,"iPod4,1"
4-1435176,"iPad1,1"
4-1435734,"iPod4,1"
4-1436292,"iPhone5,1"
4-1436850,"iPad3,3"
4-1437408,"iPhone3,1"
4-1437966,"iPhone4,1"
4-1438524,"iPod4,1"
4-1439082,"iPad2,1"
4-1439425,"iPad2,4"
4-1439984,"iPhone4,1"
4-1440543,"iPod4,1"
4-1441102,"iPod4,1"
4-1441661,"iPhone4,1"
4-1442220,"iPad2,1"
4-1442779,"iPhone4,1"
4-1443338,"iPhone4,1"
4-1443897,"iPhone4,1"
4-1444456,"iPhone3,1"
4-1445015,"iPad2,1"
4-1445574,"iPhone4,1"
4-1446133,"iPhone4,1"
4-1446692,"iPad2,1"
4-1447251,"iPhone3,1"
4-1447810,"iPod5,1"
4-1448369,"iPhone4,1"
4-1448928,"iPod4,1"
4-1449487,"iPhone4,1"
4-1450046,"iPod4,1"
4-1450605,"iPhone5,2"
4-1451164,"iPhone3,1"
4-1451723,"iPad2,2"
4-1452282,"iPad3,6"
4-1452841,"iPad2,4"
4-1453400,"iPod4,1"
4-1453959,"iPhone3,3"
4-1454518,"iPad2,2"
4-1455077,"iPhone3,1"
4-1455636,"iPhone4,1"
4-1456195,"iPod4,1"
4-1456754,"iPad3,3"
4-1457313,"iPod4,1"
4-1457872,"iPhone3,1"
4-1458431,"iPod4,1"
4-1458990,"iPad3,3"
4-1459549,"iPad3,1"
4-1460108,"iPad2,1"
4-1460667,"iPhone4,1"
4-1461226,"iPhone4,1"
4-1461785,"iPad2,1"
4-1462344,"iPhone4,1"
4-1462903,"iPad2,2"
4-1463462,"iPhone5,2"
4-1464021,"iPad2,2"
4-1464580,"iPad2,1"
4-1465139,"iPad2,1"
4-1465698,"iPhone5,2"
4-1466257,"iPad2,1"
4-1466816,"iPad1,1"
4-1467375,"iPhone2,1"
4-1467934,"iPad2,4"
4-1468493,"iPhone3,3"
4-1469052,"iPhone3,1"
4-1469611,"iPad3,4"
4-1470170,"iPhone4,1"
4-1470729,"iPhone3,1"
4-1471288,"iPhone5,2"
4-1471847,"iPad2,3"
4-1472406,"iPhone4,1"
4-1472965,"iPad3,3"
4-1473524,"iPhone3,1"
4-1474083,"iPad2,1"
4-1474642,"iPad3,1"
4-1475201,"iPhone4,1"
4-1475760,"iPhone5,2"
4-1476319,"iPhone3,3"
4-1476878,"iPhone5,2"
4-1477437,"iPhone2,1"
4-1477996,"iPad3,1"
4-1478555,"iPhone5,2"
4-1479114,"iPad2,2"
4-1479673,"iPhone4,1"
4-1480232,"iPod4,1"
4-1480791,"iPhone3,1"
4-1481350,"iPhone3,3"
4-1481909,"iPhone3,1"
4-1482468,"iPod4,1"
4-1483027,"iPhone3,1"
4-1483586,"iPhone4,1"
4-1484145,"iPhone4,1"
4-1484704,"iPhone3,1"
4-1485263,"iPad3,4"
4-1485822,"iPhone5,2"
4-1486381,"iPad2,2"
4-1486940,"iPod4,1"
4-1487499,"iPhone3,1"
4-1488058,"iPhone3,1"
4-1488617,"iPhone5,1"
4-1489176,"iPhone4,1"
4-1489735,"iPad3,3"
4-1490294,"iPhone3,1"
4-1490720,"iPhone3,1"
4-1491280,"iPhone4,1"
4-1491840,"iPhone4,1"
4-1492400,"iPhone5,1"
4-1492960,"iPhone4,1"
4-1493520,"iPhone4,1"
4-1494080,"iPhone3,3"
4-1494640,"iPhone3,1"
4-1495200,"iPad3,6"
4-1495760,"iPhone3,1"
4-1496320,"iPhone5,1"
4-1496880,"iPhone3,1"
4-1497440,"iPod4,1"
4-1498000,"iPhone3,1"
4-1498560,"iPhone3,1"
4-1499120,"iPad2,3"
4-1499680,"iPhone3,1"
4-1500240,"iPad3,1"
4-1500800,"iPhone2,1"
4-1501360,"iPhone5,2"
4-1501920,"iPod4,1"
4-1502480,"iPhone3,1"
4-1503040,"iPod4,1"
4-1503600,"iPhone3,1"
4-1504160,"iPhone4,1"
4-1504720,"iPad2,4"
4-1505280,"iPad2,1"
4-1505840,"iPad3,4"
4-1506400,"iPhone4,1"
4-1506960,"iPad3,4"
4-1507520,"iPhone3,1"
4-1508080,"iPhone5,2"
4-1508640,"iPhone4,1"
4-1509200,"iPad2,5"
4-1509760,"iPhone3,1"
4-1510320,"iPhone4,1"
4-1510880,"iPhone4,1"
4-1511440,"iPod5,1"
4-1512000,"iPhone5,2"
4-1512560,"iPhone4,1"
4-1513120,"iPhone5,2"
4-1513680,"iPad1,1"
4-1514240,"iPhone4,1"
4-1514800,"iPhone3,1"
4-1515360,"iPad3,4"
4-1515920,"iPhone5,2"
4-1516480,"iPad2,2"
4-1517040,"iPod4,1"
4-1517600,"iPhone4,1"
4-1518160,"iPhone4,1"
4-1518720,"iPhone3,1"
4-1519280,"iPod4,1"
4-1519840,"iPhone4,1"
4-1520400,"iPad1,1"
4-1520960,"iPad2,1"
4-1521520,"iPod4,1"
4-1522080,"iPad2,5"
4-1522640,"iPhone4,1"
4-1523200,"iPad2,5"
4-1523760,"iPod4,1"
4-1524320,"iPhone5,2"
4-1524880,"iPhone3,1"
4-1525440,"iPod4,1"
4-1526000,"iPhone3,1"
4-1526560,"iPad2,4"
4-1527120,"iPhone3,1"
4-1527680,"iPod4,1"
4-1528240,"iPhone3,1"
4-1528800,"iPod5,1"
4-1529360,"iPad2,4"
4-1529920,"iPad1,1"
4-1530480,"iPod4,1"
4-1531040,"iPod3,1"
4-1531600,"iPad2,5"
4-1532091,"iPad3,1"
4-1532652,"iPod4,1"
4-1533213,"iPod4,1"
4-1533774,"iPhone5,2"
4-1534335,"iPod4,1"
4-1534896,"iPhone5,1"
4-1535457,"iPhone3,1"
4-1536018,"iPhone3,3"
4-1536579,"iPad3,1"
4-1537140,"iPod4,1"
4-1537701,"iPad3,3"
4-1538262,"iPad3,1"
4-1538823,"iPhone3,3"
4-1539384,"iPad2,1"
4-1539945,"iPhone3,1"
4-1540506,"iPhone2,1"
4-1541067,"iPad1,1"
4-1541628,"iPad2,1"
4-1542189,"iPhone2,1"
4-1542750,"iPhone4,1"
4-1543311,"iPad2,1"
4-1543872,"iPhone5,2"
4-1544433,"iPhone2,1"
4-1544994,"iPhone5,2"
4-1545555,"iPod4,1"
4-1546116,"iPod4,1"
4-1546677,"iPhone5,2"
4-1547238,"iPod5,1"
4-1547799,"iPad2,4"
4-1548360,"iPhone3,3"
4-1548921,"iPhone3,1"
4-1549482,"iPhone4,1"
4-1550043,"iPhone3,1"
4-1550604,"iPhone4,1"
4-1551165,"iPhone5,2"
4-1551726,"iPod4,1"
4-1552287,"iPad2,5"
4-1552848,"iPhone4,1"
4-1553409,"iPad1,1"
4-1553970,"iPhone3,1"
4-1554531,"iPad2,2"
4-1555092,"iPhone3,1"
4-1555653,"iPhone3,1"
4-1556214,"iPad1,1"
4-1556775,"iPod5,1"
4-1557336,"iPad3,1"
4-1557897,"iPhone3,1"
4-1558458,"iPhone3,1"
4-1559019,"iPad2,1"
4-1559580,"iPad3,1"
4-1560141,"iPhone4,1"
4-1560702,"iPhone3,1"
4-1561263,"iPad3,4"
4-1561824,"iPad2,1"
4-1562385,"iPad2,4"
4-1562946,"iPod4,1"
4-1563507,"iPod4,1"
4-1564068,"iPod4,1"
4-1564629,"iPad3,1"
4-1565190,"iPad2,2"
4-1565751,"iPod4,1"
4-1566312,"iPad1,1"
4-1566873,"iPad2,1"
4-1567434,"iPhone5,2"
4-1567995,"iPhone5,2"
4-1568556,"iPhone3,1"
4-1569117,"iPad2,4"
4-1569678,"iPod5,1"
4-1570239,"iPad2,4"
4-1570800,"iPad2,5"
4-1571361,"iPhone2,1"
4-1571922,"iPad2,4"
4-1572483,"iPhone3,1"
4-1573044,"iPhone4,1"
4-1573605,"iPhone3,1"
4-1574166,"iPod4,1"
4-1574724,"iPhone2,1"
4-1575286,"iPhone5,1"
4-1575848,"iPad1,1"
4-1576410,"iPad2,2"
4-1576972,"iPhone4,1"
4-1577534,"iPad2,4"
4-1578096,"iPad2,1"
4-1578658,"iPod4,1"
4-1579220,"iPad3,6"
4-1579782,"iPhone4,1"
4-1580344,"iPod4,1"
4-1580906,"iPad3,4"
4-1581468,"iPhone3,1"
4-1582030,"iPhone4,1"
4-1582592,"iPhone4,1"
4-1583154,"iPad2,2"
4-1583716,"iPad2,2"
4-1584278,"iPad3,1"
4-1584840,"iPad2,5"
4-1585402,"iPhone5,2"
4-1585964,"iPad2,2"
4-1586526,"iPhone4,1"
4-1587088,"iPad2,2"
4-1587650,"iPad2,1"
4-1588212,"iPod4,1"
4-1588774,"iPod4,1"
4-1589336,"iPhone4,1"
4-1589898,"iPhone4,1"
4-1590460,"iPhone3,1"
4-1591022,"iPod4,1"
4-1591584,"iPhone3,1"
4-1592146,"iPhone4,1"
4-1592708,"iPhone3,1"
4-1593270,"iPod4,1"
4-1593832,"iPhone3,1"
4-1594394,"iPhone5,2"
4-1594956,"iPod5,1"
4-1595518,"iPhone4,1"
4-1596080,"iPad2,4"
4-1596642,"iPhone3,1"
4-1597204,"iPhone3,1"
4-1597766,"iPod4,1"
4-1598328,"iPhone5,2"
4-1598890,"iPhone4,1"
4-1599452,"iPhone3,1"
4-1600014,"iPhone5,2"
4-1600576,"iPad1,1"
4-1601138,"iPhone4,1"
4-1601700,"iPad2,5"
4-1602262,"iPhone5,2"
4-1602824,"iPhone5,2"
4-1603386,"iPhone4,1"
4-1603948,"iPad2,4"
4-1604510,"iPad3,1"
4-1605072,"iPod4,1"
4-1605634,"iPod4,1"
4-1606196,"iPhone5,2"
4-1606758,"iPhone5,1"
4-1607320,"iPad3,4"
4-1607882,"iPhone3,2"
4-1608444,"iPod4,1"
4-1609006,"iPhone4,1"
4-1609568,"iPod5,1"
4-1610130,"iPhone4,1"
4-1610692,"iPod4,1"
4-1611254,"iPhone5,1"
4-1611816,"iPad1,1"
4-1612378,"iPhone3,1"
4-1612940,"iPod4,1"
4-1613502,"iPad1,1"
4-1614064,"iPhone3,3"
4-1614626,"iPhone3,1"
4-1615188,"iPad3,3"
4-1615750,"iPod4,1"
4-1616312,"iPhone3,1"
4-1616936,"iPhone4,1"
4-1617499,"iPod4,1"
4-1618062,"iPad3,1"
4-1618625,"iPhone5,2"
4-1619188,"iPhone3,1"
4-1619751,"iPod4,1"
4-1620314,"iPod4,1"
4-1620877,"iPhone3,1"
4-1621440,"iPhone3,3"
4-1622003,"iPhone4,1"
4-1622566,"iPad3,1"
4-1623129,"iPod4,1"
4-1623692,"iPod4,1"
4-1624255,"iPhone4,1"
4-1624818,"iPod4,1"
4-1625381,"iPhone4,1"
4-1625944,"iPhone4,1"
4-1626507,"iPhone2,1"
4-1627070,"iPad2,1"
4-1627633,"iPhone3,1"
4-1628196,"iPhone5,1"
4-1628759,"iPhone4,1"
4-1629322,"iPhone4,1"
4-1629885,"iPhone5,1"
4-1630448,"iPod4,1"
4-1631011,"iPhone3,1"
4-1631574,"iPhone3,1"
4-1632137,"iPad2,1"
4-1632700,"iPhone5,2"
4-1633263,"iPhone4,1"
4-1633826,"iPhone5,1"
4-1634389,"iPhone4,1"
4-1634952,"iPhone3,1"
4-1635515,"iPad2,4"
4-1636078,"iPhone5,2"
4-1636641,"iPhone4,1"
4-1637204,"iPhone3,2"
4-1637767,"iPad2,1"
4-1638330,"iPad2,1"
4-1638893,"iPhone3,1"
4-1639456,"iPhone5,2"
4-1640019,"iPhone4,1"
4-1640582,"iPhone4,1"
4-1641145,"iPad2,2"
4-1641708,"iPod4,1"
4-1642271,"iPhone5,2"
4-1642834,"iPhone5,2"
4-1643397,"iPhone2,1"
4-1643960,"iPhone3,1"
4-1644523,"iPhone5,2"
4-1645086,"iPad2,1"
4-1645649,"iPad2,7"
4-1646212,"iPhone3,1"
4-1646775,"iPhone4,1"
4-1647338,"iPod4,1"
4-1647901,"iPhone5,1"
4-1648464,"iPhone5,2"
4-1649027,"iPad3,6"
4-1649590,"iPhone5,2"
4-1650153,"iPhone4,1"
4-1650716,"iPhone4,1"
4-1651279,"iPad3,4"
4-1651842,"iPad3,1"
4-1652405,"iPhone3,1"
4-1652968,"iPod4,1"
4-1653531,"iPad2,2"
4-1654094,"iPod4,1"
4-1654657,"iPhone5,2"
4-1655220,"iPhone5,1"
4-1655783,"iPhone3,3"
4-1656468,"iPhone5,1"
4-1657032,"iPad2,4"
4-1657596,"iPhone3,1"
4-1658160,"iPad3,2"
4-1658724,"iPod4,1"
4-1659288,"iPhone5,2"
4-1659852,"iPod4,1"
4-1660416,"iPad2,4"
4-1660980,"iPhone3,1"
4-1661544,"iPod4,1"
4-1662108,"iPad3,4"
4-1662672,"iPad2,1"
4-1663236,"iPod4,1"
4-1663800,"iPod4,1"
4-1664364,"iPad2,4"
4-1664928,"iPhone4,1"
4-1665492,"iPhone4,1"
4-1666056,"iPad2,2"
4-1666620,"iPhone4,1"
4-1667184,"iPhone3,1"
4-1667748,"iPhone4,1"
4-1668312,"iPhone2,1"
4-1668876,"iPhone3,1"
4-1669440,"iPad3,1"
4-1670004,"iPod4,1"
4-1670568,"iPhone5,1"
4-1671132,"iPhone5,1"
4-1671696,"iPad2,4"
4-1672260,"iPhone4,1"
4-1672824,"iPhone4,1"
4-1673388,"iPhone3,1"
4-1673952,"iPhone4,1"
4-1674516,"iPad2,4"
4-1675080,"iPhone4,1"
4-1675644,"iPhone3,1"
4-1676208,"iPod4,1"
4-1676772,"iPhone3,1"
4-1677336,"iPhone5,2"
4-1677900,"iPhone4,1"
4-1678464,"iPad3,4"
4-1679028,"iPad2,5"
4-1679592,"iPhone3,1"
4-1680156,"iPod4,1"
4-1680720,"iPhone5,2"
4-1681284,"iPad3,6"
4-1681848,"iPad3,1"
4-1682412,"iPhone3,1"
4-1682976,"iPad2,4"
4-1683540,"iPod4,1"
4-1684104,"iPhone4,1"
4-1684668,"iPhone4,1"
4-1685232,"iPad3,1"
4-1685796,"iPhone4,1"
4-1686360,"iPad2,4"
4-1686924,"iPhone5,2"
4-1687488,"iPad3,3"
4-1688052,"iPad3,1"
4-1688616,"iPhone5,2"
4-1689180,"iPhone5,1"
4-1689744,"iPad3,1"
4-1690308,"iPhone4,1"
4-1690872,"iPhone4,1"
4-1691436,"iPad3,1"
4-1692000,"iPad3,1"
4-1692564,"iPad1,1"
4-1693128,"iPhone4,1"
4-1693692,"iPhone4,1"
4-1694256,"iPhone4,1"
4-1694820,"iPod4,1"
4-1695384,"iPhone4,1"
4-1695948,"iPod4,1"
4-1696512,"iPhone3,1"
4-1697076,"iPhone4,1"
4-1697640,"iPod4,1"
4-1698204,"iPad2,1"
4-1698768,"iPhone5,2"
4-1699332,"iPad3,3"
4-1699896,"iPhone5,2"
4-1700460,"iPhone4,1"
4-1701024,"iPhone5,2"
4-1701588,"iPod4,1"
4-1702152,"iPad3,3"
4-1702716,"iPad3,4"
4-1703280,"iPhone3,1"
4-1703844,"iPod4,1"
4-1704408,"iPhone3,3"
4-1704972,"iPod4,1"
4-1705536,"iPod5,1"
4-1705735,"iPad2,5"
4-1706300,"iPhone4,1"
4-1706865,"iPad2,5"
4-1707430,"iPod3,1"
4-1707995,"iPod5,1"
4-1708560,"iPad3,1"
4-1709125,"iPod4,1"
4-1709690,"iPod5,1"
4-1710255,"iPhone5,2"
4-1710820,"iPod4,1"
4-1711385,"iPad2,5"
4-1711950,"iPhone3,3"
4-1712515,"iPhone5,2"
4-1713080,"iPhone4,1"
4-1713645,"iPad3,4"
4-1714210,"iPad2,5"
4-1714775,"iPad2,2"
4-1715340,"iPad2,1"
4-1715905,"iPhone5,1"
4-1716470,"iPad2,5"
4-1717035,"iPhone5,2"
4-1717600,"iPhone2,1"
4-1718165,"iPod4,1"
4-1718730,"iPad2,4"
4-1719295,"iPad3,4"
4-1719860,"iPhone3,1"
4-1720425,"iPad2,4"
4-1720990,"iPhone3,1"
4-1721555,"iPad3,4"
4-1722120,"iPhone4,1"
4-1722685,"iPod4,1"
4-1723250,"iPhone3,1"
4-1723815,"iPad2,4"
4-1724380,"iPad3,3"
4-1724945,"iPad2,2"
4-1725510,"iPad3,1"
4-1726075,"iPad3,3"
4-1726640,"iPod4,1"
4-1727205,"iPhone2,1"
4-1727770,"iPhone3,1"
4-1728335,"iPhone3,1"
4-1728900,"iPhone5,1"
4-1729465,"iPad2,2"
4-1730030,"iPhone3,1"
4-1730595,"iPod4,1"
4-1731160,"iPod5,1"
4-1731725,"iPhone5,1"
4-1732290,"iPhone5,2"
4-1732855,"iPad3,5"
4-1733420,"iPad2,4"
4-1733985,"iPhone4,1"
4-1734550,"iPod4,1"
4-1735115,"iPod4,1"
4-1735680,"iPhone5,2"
4-1736245,"iPad3,4"
4-1736810,"iPad2,1"
4-1737375,"iPhone4,1"
4-1737940,"iPod4,1"
4-1738505,"iPad3,4"
4-1739070,"iPod4,1"
4-1739635,"iPod5,1"
4-1740200,"iPad3,6"
4-1740765,"iPod4,1"
4-1741330,"iPod4,1"
4-1741895,"iPad2,1"
4-1742460,"iPhone4,1"
4-1743025,"iPhone3,1"
4-1743590,"iPhone3,1"
4-1744155,"iPad2,3"
4-1744720,"iPad2,1"
4-1745285,"iPhone5,2"
4-1745850,"iPhone2,1"
4-1746415,"iPhone4,1"
4-1746980,"iPhone2,1"
4-1747545,"iPhone4,1"
4-1748110,"iPhone4,1"
4-1748675,"iPhone4,1"
4-1749240,"iPhone4,1"
4-1749805,"iPod4,1"
4-1750370,"iPhone3,3"
4-1750935,"iPod4,1"
4-1751500,"iPhone3,1"
4-1752065,"iPhone2,1"
4-1752630,"iPad2,1"
4-1753195,"iPod3,1"
4-1753760,"iPhone5,2"
4-1754325,"iPad2,2"
4-1754890,"iPad3,1"
4-1755455,"iPad2,1"
4-1756020,"iPod4,1"
4-1756585,"iPad2,4"
4-1757150,"iPad2,4"
4-1757715,"iPhone4,1"
4-1758280,"iPod5,1"
4-1758845,"iPad2,2"
4-1759410,"iPad2,5"
4-1759975,"iPad3,6"
4-1760540,"iPod4,1"
4-1761105,"iPhone4,1"
4-1761670,"iPod4,1"
4-1762235,"iPhone3,1"
4-1762800,"iPhone2,1"
4-1763365,"iPhone3,1"
4-1763930,"iPod5,1"
4-1764495,"iPad2,4"
4-1765060,"iPhone2,1"
4-1765625,"iPad1,1"
4-1766190,"iPhone4,1"
4-1766755,"iPod4,1"
4-1767320,"iPad1,1"
4-1768184,"iPhone3,1"
4-1768750,"iPod4,1"
4-1769316,"iPad2,2"
4-1769882,"iPhone4,1"
4-1770448,"iPad3,2"
4-1771014,"iPad3,4"
4-1771580,"iPad2,1"
4-1772146,"iPod4,1"
4-1772712,"iPod4,1"
4-1773278,"iPad2,4"
4-1773844,"iPhone4,1"
4-1774410,"iPad3,4"
4-1774976,"iPad1,1"
4-1775542,"iPhone2,1"
4-1776108,"iPod4,1"
4-1776674,"iPod4,1"
4-1777240,"iPad2,5"
4-1777806,"iPhone3,1"
4-1778372,"iPad2,2"
4-1778938,"iPad3,4"
4-1779504,"iPad3,3"
4-1780070,"iPhone3,1"
4-1780636,"iPad3,4"
4-1781202,"iPad2,2"
4-1781768,"iPhone4,1"
4-1782334,"iPad3,1"
4-1782900,"iPhone4,1"
4-1783466,"iPad3,6"
4-1784032,"iPad2,1"
4-1784598,"iPad3,1"
4-1785164,"iPad3,4"
4-1785730,"iPhone3,1"
4-1786296,"iPad3,1"
4-1786862,"iPod4,1"
4-1787428,"iPod4,1"
4-1787994,"iPad3,3"
4-1788560,"iPhone4,1"
4-1789126,"iPhone5,2"
4-1789692,"iPod4,1"
4-1790258,"iPad1,1"
4-1790824,"iPad3,4"
4-1791390,"iPod4,1"
4-1791956,"iPhone3,1"
4-1792522,"iPad2,1"
4-1793088,"iPhone3,1"
4-1793654,"iPad3,6"
4-1794220,"iPhone2,1"
4-1794786,"iPod4,1"
4-1795352,"iPhone4,1"
4-1795918,"iPad2,2"
4-1796484,"iPhone4,1"
4-1797050,"iPod4,1"
4-1797616,"iPhone3,1"
4-1798182,"iPhone3,1"
4-1798748,"iPhone4,1"
4-1799314,"iPhone3,1"
4-1799880,"iPod5,1"
4-1800446,"iPhone2,1"
4-1801012,"iPhone5,2"
4-1801578,"iPhone4,1"
4-1802144,"iPod5,1"
4-1802710,"iPhone4,1"
4-1803276,"iPad3,5"
4-1803842,"iPad2,4"
4-1804408,"iPad2,1"
4-1804974,"iPad2,5"
4-1805540,"iPad1,1"
4-1806106,"iPod4,1"
4-1806672,"iPhone3,1"
4-1807238,"iPad2,4"
4-1807804,"iPhone4,1"
4-1808370,"iPad3,1"
4-1808936,"iPhone2,1"
4-1809502,"iPad2,2"
4-1810068,"iPod4,1"
4-1810634,"iPad2,2"
4-1811200,"iPhone5,2"
4-1811766,"iPhone2,1"
4-1812332,"iPad3,3"
4-1812898,"iPhone3,1"
4-1813464,"iPad2,4"
4-1814030,"iPhone5,2"
4-1814596,"iPad2,5"
4-1815162,"iPhone5,2"
4-1815728,"iPhone5,2"
4-1816294,"iPhone2,1"
4-1816860,"iPad1,1"
4-1817426,"iPod4,1"
4-1817992,"iPhone5,2"
4-1818558,"iPhone4,1"
4-1819124,"iPad2,1"
4-1819690,"iPhone3,1"
4-1820256,"iPod5,1"
4-1820822,"iPod4,1"
4-1821388,"iPhone4,1"
4-1821954,"iPhone5,2"
4-1822520,"iPhone3,1"
4-1823086,"iPod4,1"
4-1823652,"iPhone5,2"
4-1824218,"iPad1,1"
4-1824784,"iPad1,1"
4-1825350,"iPod5,1"
4-1825916,"iPhone5,2"
4-1826482,"iPod5,1"
4-1827048,"iPhone3,1"
4-1827614,"iPhone4,1"
4-1828180,"iPhone4,1"
4-1828746,"iPod4,1"
4-1829709,"iPad2,1"
4-1830276,"iPad2,2"
4-1830843,"iPad2,2"
4-1831410,"iPod4,1"
4-1831977,"iPhone4,1"
4-1832544,"iPad2,1"
4-1833111,"iPad2,5"
4-1833678,"iPod4,1"
4-1834245,"iPhåne2,1"
4-1834812,"iPhone4,1"
4-1835379,"iPhåne2,1"
4-1835946,"iPhone3,1"
4-1836513,"iPhone4,1"
4-1837080,"iPad2,5"
4-1837647,"iPod5,1"
4-1838214,"iPad3,5"
4-1838781,"iPhone3,1"
